"Post_Title","Address","Price","Beds","Baths","SQFT","Pets","Desc","Scrape_Date","Scrape_Zip","link"
"778 Tremont St #M103","Boston, MA 02118","$2,500",NA,NA,"670"," Cats allowed ","778 Tremont StreetAct fast on one of the most unique spaces in the South End. These great spaces include all utilities, many modern conveniences such as updated bathrooms, full kitchens with dishwasher, built-in microwave, kitchen islands available in some units, cable-ready; high-speed internet available, exposed brick walls, hand-crafted nails in original hardwood flooring, hammered granite pillars and oversized doors and up to 20 foot high ceilings.Also featured are distinctive design decor of open living spaces, majestic windows and personalized entrance doors. Access to the outdoors that include an exclusive large private courtyard and some units featuring patio or balcony spaces.This space offers the warmth and beauty of maple flooring and aged brick walls, flood of natural light, downtown, courtyard or neighborhood views, limitless opportunity for customization and self-expression.Lease Details: Owner pays for heat, hot water and electricity","2018-11-09 12:22:53",2118,"No Link"
"E Concord St and Saint George St","Boston, MA 02118","$2,595",NA,NA,NA," No pets allowed ","E Springfield St, BostonNew/Renovated Bath New/Renovated Kitchen","2018-11-09 12:23:06",2118,"No Link"
"778 Tremont St #50M4","Boston, MA 02118","$3,800","2",NA,"1,180"," Cats allowed ","778 Tremont StreetAct fast on one of the most unique spaces in the South End. These great spaces include all utilities, many modern conveniences such as updated bathrooms, full kitchens with dishwasher, built-in microwave, kitchen islands available in some units, cable-ready; high-speed internet available, exposed brick walls, hand-crafted nails in original hardwood flooring, hammered granite pillars and oversized doors and up to 20 foot high ceilings. NO BROKER FEE! Also featured are distinctive design decor of open living spaces, majestic windows and personalized entrance doors. Access to the outdoors that include an exclusive large private courtyard and some units featuring patio or balcony spaces.This space offers the warmth and beauty of maple flooring and aged brick walls, flood of natural light, downtown, courtyard or neighborhood views, limitless opportunity for customization and self-expression.Lease Details: Owner pays for heat, hot water, electricity,","2018-11-09 12:23:12",2118,"No Link"
"E Concord St and Saint George St","Boston, MA 02118","$2,595",NA,NA,NA," No pets allowed ","E Springfield St, BostonNew/Renovated Bath New/Renovated Kitchen","2018-11-09 12:23:24",2118,"No Link"
"Parmelee St and Trask St","Boston, MA 02118","$2,800","2",NA,NA," No pets allowed ","E Springfield St, BostonBeautiful 2 bedroom apartment located in South end with hardwood floor, updated kitchen and bathroom with parking included.","2018-11-09 12:23:37",2118,"No Link"
"52 E Springfield St #1A","Boston, MA 02118","$3,350","2",NA,"1,200"," Cats allowed ","52 E Springfield StMLS ID: 72393801Lovely ground and parlor duplex in the heart of the South End on tree lined East Springfield Street. This 1200sf home offers open living/dining on the lower level and two bedrooms on the parlor level. Features include a modern kitchen renovated in 2011 with ample cabinets, granite counter-top, stainless appliances and gas cooking. The bathroom was renovated in 2016. Other features include HW floors, high ceilings on parlor level, exposed brick walls, recessed lights, new front load W/D and a shared small patio in the back. Perfect location for students and doctors at BU Medical and BU Dental A short walk to the Silver Line and all that the South End has to offer.Call/Text/Email to set up a showing!","2018-11-09 12:23:48",2118,"No Link"
"616 Columbus Ave","Boston, MA 02118","$3,500","3",NA,NA," No pets allowed ","616 Columbus AveID: 99933751Rent: $3500 / MonthBroker Fee: OtherAvailable Date: 09/01/2018Beds: 3Baths: 1Pet: No PetFeatures: Close to public transportation, Close to public transportation, Dishwasher, Disposal, Eat-in Kitchen, Granite Counter Tops, Hardwood Floors, Laundry in Building, Laundry in Building, Microwave, Modern Bath, Modern Kitchen, Stainless Steel Appliance(s)","2018-11-09 12:23:54",2118,"No Link"
"781 Tremont St #211A","Boston, MA 02118","$3,100","2",NA,"1,100"," Cats allowed ","781 Tremont StBEAUTIFUL SOUTH END 2 BEDROOMNO BROKER FEEAMENITIES & RESIDENT SERVICES Chic Lobby with Complimentary Coffee Bar PCGfit 2,000 sq ft State of the Art Fitness Center Luxury Indoor Heated Infinity Swimming Pool Stylish Resident Lounge with WiFi, 55"" Flat Screen TV, Pool Table, & Comfortable Seating Area Study & E-Lounge with WiFi, iMac Computer Stations & Additional Seating Indoor Resident Bike Storage Rooms with Bicycle Repair Stations Professional On-Site Management & Maintenance Tillinger s Concierge Services Valet Dry Cleaning Service Enclosed Private Courtyard with Gas Grills An Outdoor Lounge Patio & Water Feature Bocce Court Beautiful Trees & Landscaping Private Gated Resident Parking Laundry Passenger Elevators Loading Dock & Freight Elevator to Simplify Moving Day Package Accommodation & Recycling Program Storage Units Available Cat Friendly Online Rent Payment Options and Resident Portal & Communication via Building Link Resident Events 24 Hour Resident AssistanceInnovatively designed loft-style apartments offer luxurious spaces, sunlight and marvelous views in a beautiful, historic building. Whether you choose a one-, two- or three-bedroom flat or two-bedroom duplex, you'll find unlimited possibilities to reflect your lifestyle.all utilities includedmodern conveniences: updated bathrooms; full kitchens with dishwasher; built-in microwave, kitchen islands available in some units; cable-ready; high-speed internet availableconnection to history: exposed brick walls, hand-crafted nails in original hardwood flooring, hammered granite pillars, oversized doors, up to 20 foot high ceilingsdistinctive deisg elements: open living spaces, majestic windows, personalized entrance doorsaccess to the outdoors: exclusive large private courtyard, some units with patio or balcony spacesintangibles: warm beauty of maple flooring and aged brick walls, flood of natural light, downtown, courtyard or neighborhood views, limitless opportunity for customization and self-expression","2018-11-09 12:24:07",2118,"No Link"
"10 Saint George St #202","Boston, MA 02118","$3,995","2","2","1,136"," Cats allowed ","10 Saint George StMLS ID: 72358689Beds: 2Baths: 2Avail Date: NOWFee Info: 3995Pet: NegotiableUnit Level: 2Sq. Ft.: 1136Brand new condo quality apartments in the charming, sought after, South End. This 2 bedroom 2 full bathroom unit looks out onto Franklin Square Park. The apartment includes real oak floors, 9 foot ceilings, breakfast bar, central HVAC and comes with an in-unit washer/dryer. Elegant modernly designed kitchen with clean lines and is composed of Bosch appliances, quartz counter tops, Italian cabinets, and spice rack drawers. Bathrooms contain Turkish marble, granite vanities, and oversized rainbow shower heads. There are various bus lines around the corner, Foodies (grocery store) is less than a 5 minute walk away, and major highways are seconds away by car. Pets Negotiable. $250/monthly for garage parking.Call/Text/Email to set up a showing!","2018-11-09 12:24:21",2118,"No Link"
"610 Columbus Ave","Boston, MA 02118","$4,500","4",NA,NA," No pets allowed ","610 Columbus AveID: 44900010Rent: $4500 / MonthBroker Fee: No FeeAvailable Date: 09/01/2018Beds: 4Baths: 1Pet: No PetRent Includes: Heat, Hot WaterFeatures: Dishwasher, Disposal, Hardwood Floors, Laundry in Building, Modern Bath, Modern Kitchen, Refrigerator, Stove","2018-11-09 12:24:30",2118,"No Link"
"601 Harrison Ave #112A","Boston, MA 02118","$3,995","2","2",NA," Cats allowed ","601 Harrison AveID: 72584905Rent: $3995 / MonthBroker Fee: UnknownAvailable Date: NOWBeds: 2Baths: 2Pet: Pet FriendlyFeatures: Bike Storage, Dishwasher, Disposal, Fitness Center, Granite Counter Tops, Microwave, New/Renovated Bath, Parking For Rent, Security System, Shared Roof Top Terrace, Stainless Steel Appliance(s)Call/Text/Email to set up a showing!","2018-11-09 12:24:38",2118,"No Link"
"781 Tremont St #312A","Boston, MA 02118","$2,600",NA,NA,"700"," Cats allowed ","781 Tremont StBEAUTIFUL SOUTH END 2 BEDROOMNO BROKER FEEALL UTILITIES INCLUDEDAMENITIES & RESIDENT SERVICES Chic Lobby with Complimentary Coffee Bar PCGfit 2,000 sq ft State of the Art Fitness Center Luxury Indoor Heated Infinity Swimming Pool Stylish Resident Lounge with WiFi, 55"" Flat Screen TV, Pool Table, & Comfortable Seating Area Study & E-Lounge with WiFi, iMac Computer Stations & Additional Seating Indoor Resident Bike Storage Rooms with Bicycle Repair Stations Professional On-Site Management & Maintenance Tillinger s Concierge Services Valet Dry Cleaning Service Enclosed Private Courtyard with Gas Grills An Outdoor Lounge Patio & Water Feature Bocce Court Beautiful Trees & Landscaping Private Gated Resident Parking Laundry Passenger Elevators Loading Dock & Freight Elevator to Simplify Moving Day Package Accommodation & Recycling Program Storage Units Available Cat Friendly Online Rent Payment Options and Resident Portal & Communication via Building Link Resident Events 24 Hour Resident AssistanceInnovatively designed loft-style apartments offer luxurious spaces, sunlight and marvelous views in a beautiful, historic building. Whether you choose a one-, two- or three-bedroom flat or two-bedroom duplex, you'll find unlimited possibilities to reflect your lifestyle.all utilities includedmodern conveniences: updated bathrooms; full kitchens with dishwasher; built-in microwave, kitchen islands available in some units; cable-ready; high-speed internet availableconnection to history: exposed brick walls, hand-crafted nails in original hardwood flooring, hammered granite pillars, oversized doors, up to 20 foot high ceilingsdistinctive deisg elements: open living spaces, majestic windows, personalized entrance doorsaccess to the outdoors: exclusive large private courtyard, some units with patio or balcony spacesintangibles: warm beauty of maple flooring and aged brick walls, flood of natural light, downtown, courtyard or neighborhood views, limitless opportunity for customization and self-expression","2018-11-09 12:24:50",2118,"No Link"
"601 Harrison Ave #425A","Boston, MA 02118","$3,960","2",NA,NA," Cats allowed ","601 Harrison AveID: 72584902Rent: $3960 / MonthBroker Fee: UnknownAvailable Date: NOWBeds: 2Baths: 1Pet: Pet FriendlyFeatures: Bike Storage, Dishwasher, Disposal, Fitness Center, Granite Counter Tops, Microwave, New/Renovated Bath, Parking For Rent, Security System, Shared Roof Top Terrace, Stainless Steel Appliance(s)Call/Text/Email to set up a showing!","2018-11-09 12:25:05",2118,"No Link"
"601 Harrison Ave #325","Boston, MA 02118","$3,950","2",NA,NA," Cats allowed ","601 Harrison AveID: 72584901Rent: $3950 / MonthBroker Fee: UnknownAvailable Date: NOWBeds: 2Baths: 1Pet: Pet FriendlyFeatures: Bike Storage, Dishwasher, Disposal, Fitness Center, Granite Counter Tops, Microwave, New/Renovated Bath, Parking For Rent, Security System, Shared Roof Top Terrace, Stainless Steel Appliance(s)Call/Text/Email to set up a showing!","2018-11-09 12:25:18",2118,"No Link"
"654 Massachusetts Ave","Boston, MA 02118","$3,495","2",NA,NA," Cats allowed ","654 Massachusetts AvenueID: 2459039Rent: $3495 / MonthBroker Fee: Half MonthAvailable Date: NowBeds: 2Baths: 1Pet: NegotiableFeatures: A/C, Balcony, Central Air, Dishwasher, Disposal, Exposed Brick, Granite Counter Tops, Hardwood Floors, Laundry in Unit, Microwave, Modern Bath, Modern Kitchen, New Appliances, New/Renovated Bath, New/Renovated Kitchen, Pantry, Parking For Rent, Private Roof Deck, Stainless Steel Appliance(s)Private Roof Deck, Pantry, New Appliances, A/C, Exposed Brick, N","2018-11-09 12:25:24",2118,"No Link"
"246 E Berkeley St","Boston, MA 02118","$2,900",NA,NA,"499"," Cats allowed ","246 E Berkeley StreetID: 82802Rent: $2900 / MonthBroker Fee: One MonthAvailable Date: NowBeds: 1Baths: 1Pet: Pet FriendlyRent Includes: Heat, Hot WaterFeatures: A/C, Dishwasher, Disposal, High Ceiling","2018-11-09 12:25:38",2118,"No Link"
"478 Massachusetts Ave #2A","Boston, MA 02118","$3,375","2","1.5","1,240"," No pets allowed ","478 Massachusetts AveMLS ID: 72391473Beds: 2Baths: 1.5Avail Date: NOWFee Info: 50%Pet: No PetUnit Level: 1Heat Src.: -Sq. Ft.: 1210SOUTH END! Grand 2BR/1.5BA parlor and lower duplex. High ceilings. Beautiful Victorian detail. Separate dining-area. Recently renovated kitchen with gas cooking. Brand new stone bathroom. Brand new solid oak floors. In-home washer/dryer.Three new high-efficiency Mitsubishi HVAC units. On-site parking available for additional cost. No pets. No smokers. No undergraduates. Rent includes monthly cleaning. Tenant pays Broker's Fee.Call/Text/Email to set up a showing!","2018-11-09 12:25:48",2118,"No Link"
"1 Worcester Sq","Boston, MA 02118","$3,150","2",NA,"1,464"," Cats allowed ","1 Worcester SqMLS ID: 72393181Beds: 2Baths: 1Avail Date: NOWFee Info: 3150Pet: Pet FriendlyUnit Level: 2Heat Src.: -Sq. Ft.: 947Don't miss out on this sun-filled two bedroom in a historic brownstone home on Beautiful Worcester Square. This gem has two good-sized bedrooms, vaulted ceilings, private deck, sparkling hardwood floors, recessed lighting and fireplace perfect for fall. Steps away from public transportation and everything the South End has to offer.Call/Text/Email to set up a showing!","2018-11-09 12:26:00",2118,"No Link"
"91 E Brookline St #B1","Boston, MA 02118","$2,400","2",NA,"750"," No pets allowed ","91 E Brookline StAmazing apartment available for rent! Unit has natural sunlight, walking distance to public transportation, restaurants, shops, and more! Please contact me for additional information and to schedule a showing.","2018-11-09 12:26:09",2118,"No Link"
"Harrison Ave and Thayer St","Boston, MA 02118","$3,475","2","2",NA," No pets allowed ","Harrison Ave, , Boston- South End area- Great natural light- Hardwood flooring- Spacious- Updated- Exposed brick- Stainless steel appliancesPlease call/text Patrick at (603)276-0302 to schedule your appointment!","2018-11-09 12:26:19",2118,"No Link"
"417 Massachusetts Ave #B5","Boston, MA 02118","$2,800","2",NA,NA," Cats allowed ","417 Massachusetts AveSouth End... Mass. Ave near St. Botolph St... Gorgeous Entire Floor Two Bedroom Penthouse Apartment in meticulously maintained brownstone steps to Symphony Hall and the Prudential Center. Front-facing living room with bay windows, hardwood floors, high ceilings, Central Air, decorative marble fireplace and large alcove perfect for dining or home office. Separate fully-applianced kitchen with gas cooking and maple cabinets, tiled bath. Private Roof Deck! Common laundry.","2018-11-09 12:26:28",2118,"No Link"
"E Brookline St and Thorn St","Boston, MA 02118","$2,600","2",NA,"750"," No pets allowed ","E Brookline St, BostonCharming South End 2 bed in convenient location right on East Brookline Street just steps from Boston Medical Center and the Silver T Line! Unit features hardwood floors, updated bath, modern kitchen w/ dishwasher, decorative fireplace and common laundry. Heat & hot water included!Off-street parking available for rent!Available NOWCall or email Jenna for more details978-504-1490jenna@benjaminapartments.com","2018-11-09 12:26:36",2118,"No Link"
"Harrison Ave and Thayer St","Boston, MA 02118","$3,500","2","2",NA," No pets allowed ","Harrison Ave, , Boston- South End area- Great natural light- Hardwood flooring- Spacious- Updated- Exposed brick- Stainless steel appliancesPlease call/text Patrick at (603)276-0302 to schedule your appointment!","2018-11-09 12:26:48",2118,"No Link"
"482 Columbus Ave #B1","Boston, MA 02118","$3,250",NA,NA,"900"," No pets allowed ","482 Columbus AveAmazing apartment available for rent! Unit has natural sunlight, walking distance to public transportation, restaurants, shops, and more! Please contact me for additional information and to schedule a showing.Features: Dishwasher Granite Counter Tops Hardwood Floors High Ceiling Laundry in Building Modern Bath Stainless Steel Appliance(s)","2018-11-09 12:26:58",2118,"No Link"
"Harrison Ave and Thayer St","Boston, MA 02118","$3,450","2","2",NA," No pets allowed ","Harrison Ave, , Boston- South End area- Great natural light- Hardwood flooring- Spacious- Updated- Exposed brick- Stainless steel appliancesPlease call/text Patrick at (603)276-0302 to schedule your appointment!","2018-11-09 12:27:09",2118,"No Link"
"91 E Brookline St #B3","Boston, MA 02118","$2,600","2",NA,NA," No pets allowed ","91 E Brookline StSouth End... E. Brookline St. Steps to Boston Medical Center and the Silver Line T. Two Bedroom Apartment in professionally-managed brownstone building features sunny front-facing living room with bay window, separate fully-applianced kitchen, hardwood floors throughout, high ceilings, great closet space, tiled bath. Common laundry. No pets. Heat & hot water included.","2018-11-09 12:27:24",2118,"No Link"
"691 Tremont St #5TR","Boston, MA 02118","$2,600",NA,NA,NA," No pets allowed ","691 Tremont StBeautiful open floor plan loft with generous amounts of sun light pouring through the above average sized windows. Equipped with a modern kitchen that houses stainless steel appliances and granite counter tops along with a beautiful bathroom setting. In addition this loft contains many of the original elements left behind when renovated from the original Piano Factory it self such as the hardwood floors, brick work and wooden beams.","2018-11-09 12:27:34",2118,"No Link"
"Chester Sq and Massachusetts Ave","Boston, MA 02118","$2,125",NA,NA,NA," No pets allowed ","Massachusetts Ave, Boston- South End Area- Great natural light- Hardwood flooring- Spacious- BrownstonePlease call/text Patrick at (603)276-0302 or Patrickc@newwavebostonre.com to schedule your appointment!","2018-11-09 12:27:42",2118,"No Link"
NA,NA,NA,NA,NA,NA,NA,"Spacious 836sf South End condo just steps from the Back Bay, Southwest Corridor Park & the Orange Line. Open concept perfect for entertaining. Living room offers a fireplace and leads into your renovated kitchen. Granite countertops with island & SS appliances. Brand new bathroom with high end finishes, recently renovated 3 months ago! New glass shower, floors, vanity & in unit laundry. Excellent closet space and additional storage. French doors open to your own private covered patio. 100% owner occupied building and LOW condo fee.","2018-11-09 12:27:51",2118,"No Link"
"Deacon St and Deblois St","Boston, MA 02118","$2,975","2",NA,NA," No pets allowed ","Washington St, Boston- South End area- Great natural light- Laundry in building - Dishwasher- Cat okPlease call/text Patrick at (603)276-0302 to schedule your appointment!","2018-11-09 12:28:00",2118,"No Link"
"97 E Brookline St #2A","Boston, MA 02118","$2,350","2",NA,"700"," No pets allowed ","97 E Brookline StSOUTH END / BOSTON MEDICAL CENTERHALF BROKER FEENO SECURITY DEPOSITThis unit features an open floor plan, high ceilings and hardwood floors through-out. Bright and sunny two bedroom open floor located in a classic rowhouse in the South End! Unit features a private walk-out deck, renovated kitchen with granite counters, stainless appliances and cherry wood cabinets. Spacious modern bathroom features natural travertine tiles. The building provides common laundry and is pet friendly.","2018-11-09 12:28:06",2118,"No Link"
"667 Massachusetts Ave #6","Boston, MA 02118","$1,925",NA,NA,NA," Cats allowed ","1 bed, $1,925South End 1 bedroom on Mass Ave features hardwood floors throughout, dishwasher/disposal, laundry in the building, parking available for $125/month, and hot water included in the rent. To schedule a time to view this apartment or others of similar nature contact via email at rob@bostonsbestrealty.com or call/text 978-729-7169. Cheers!Lease Details: One year lease","2018-11-09 12:28:16",2118,"No Link"
"339 Harrison Ave","Boston, MA 02118","$4,290","2","2","939"," Small dogs, large dogs ","2 bed, 2.0 bath, 939 sqft, $4,290Welcome home to Bostons newest luxury offering in the heart of South Ends bustling SOWA district! Revel in the neighborhood with immediate access to a 90,000 square foot whole foods, active lifestyle at stops like Turnstyle, and luxurious dining experiences from Gas Light to Fuji and a variety of options in between. Find yourself walkable to Restaurant Row, Theatre District and the artistic expression of SOWAs finest galleries. Access both by transit and driving gets you in and out of the city and offers the Boston worker quick commuting into FiDi, Back Bay, North End and many more of the cities busiest commercial hubs.This new construction gem will offer its residents an overwhelming experience of luxury and culture acting as a beacon home to offset the monotony of the daily grind. You are certain to find yourself not shopping for an apartment but for an experience and the pure enjoyment and pride that comes with downtown living in a stylish and secure property.Unit Amenities:-Downtown views overlooking the spine of Boston, the Blue Hills and even the Harbor-Washer and Dryer in each unit-Keyless Fob entry for ultimate security-Beautifully engineered wood plank flooring-All stainless steel appliances offset by either top end granite or quartz countertops-Italian cabinetry featured in both the lavish kitchens and bathrooms-Floor to ceiling windowsSelect units may feature kitchen islands, balconies, california closets and moreBuilding Amenities:-Garage parking both assigned and unassigned options-24-hour concierge for frontline security, package deliveries, etc-Two level fitness center with on demand fitness classes available to all residents-Co-working spaces great for working from home-Sky deck and resort-style pool with poolside cabanas -Social lounge areas-Massive media center, perfect for the big game or movie night-Pet friendly--MY FULL FEE PAID BY DEVELOPER--PRICING REFLECTS 1 MONTH FREE RENT/LOOK AND LEASE SPECIAL--**CONTACT ABOUT OTHER LAYOUTS I HAVE IN THE BUILDING THAT MAY VARY IN SIZE AND PRICE**++STUDIO, 1, 2 AND 3 BED UNITS AVAILABLE NOW, THROUGH THE END OF SUMMER AND PUSHING OUT TO THE END OF 2018CALL JUSTIN BLANKENSHIP OF HARTLEY REALTY GROUP TO SET YOUR NEXT SHOWINGS TODAY* Pricing, brokerage coverage, and availability subject to change without notice based on availability, lease term, and move-in date selected. Pictures of similar unit. Finishes may be different. The apartment advertised may no longer be available for rent.I have listings in literally every single luxury rental building in the Greater Boston area and access to hundreds of individually owned condos for rent as well, not just in Boston but all of the inner circle around Boston, the suburbs and the entire state of Massachusetts I feature areas such as Downtown Boston, Financial, Waterfront, Seaport, Charlestown, Prudential, Copley, Commons, Garden, Park, Back Bay, South End, Bay Village, Beacon Hill, North End, Fenway, Kenmore, A","2018-11-09 12:28:27",2118,"No Link"
"492 Massachusetts Ave #73","Boston, MA 02118","$4,200","3",NA,"9,999"," No pets allowed ","492 Massachusetts AveAwesome 3 bed available near Northeastern!Features a large deck, as well as a kitchen that includes a dishwasher.How water is included in rent.Located near the Mass Ave MBTA stop, as well as Toro Boston,Flour Bakery, the Colonade, and Symphony!I do have more 3,4, and 5+ beds available. CALL TREVOR TO SCHEDULE A SHOWING!Boardwalk Properties is not liable for any errors, omissions and change in price, prior sale, rent and without notice. All information from sources reliable but not guaranteed. Photographs, videos, description and information about the properties reflect conditions at the time the information was obtained. We are pledged to this letter and spirit of U.S. policy for the achievement of equal housing opportunity throughout the Nation. We encourage and support an affirmative advertising and marketing program in which there are no barriers to housing because of race, color, religion, sex, handicap,familial status, or national origin.Lease Details: Awesome 3 bed available near Northeastern!","2018-11-09 12:28:35",2118,"No Link"
"44 Concord Sq #B1","Boston, MA 02118","$2,800",NA,NA,"300"," No pets allowed ","44 Concord SqAmazing apartment available for rent! Unit has natural sunlight, walking distance to public transportation, restaurants, shops, and more! Please contact me for additional information and to schedule a showing.Rent Includes: Electricity, Gas, Heat, Hot Water","2018-11-09 12:28:48",2118,"No Link"
"482 Columbus Ave #1M","Boston, MA 02118","$3,250",NA,NA,NA," No pets allowed ","1 bed, 1.0 bath, $3,250Available NowStunning Modern 1 Bedroom 1 Bath unit on South End/ Back Bay Line Open living and kitchen space... modern kitchen equipped with granite counters and stainless steel appliances. Modern bath. Gleaming hardwoods throughout. Laundry in Building. Ample storage. Access to Orange, Green and Silver lines and other major bus routes. Available NowPlease call, text or email me to setup a showing!(RLNE4490363)","2018-11-09 12:29:03",2118,"No Link"
"301 Shawmut Ave #20","Boston, MA 02118","$2,900","2",NA,"1,204"," No pets allowed ","2 bed, 1.0 bath, 1204 sqft, $2,900Spacious and artfully designed two bedroom, one bathroom condo with open living concept. This home features, stainless steel appliances, dishwasher, in-unit washer and dryer, ample closet space, on-suite bath and a beautifully curated garden, all in a professionally managed building. Conveniently located close to all the South End has to offer, including- local neighborhood restaurants and shops, SoWa Art + Design district and much more.","2018-11-09 12:29:12",2118,"No Link"
"Milford St and Tremont St","Boston, MA 02118","$3,750","2",NA,NA," No pets allowed ","Tremont St, BostonBeautiful Renovated Modern South End 2 Bedroom, Hardwood Floors, Great Air Circulation, Updated/Modern Kitchen and Bathroom, Large Rooms with Great Storage Space. Amazing location and Great Neighborhood, Very Close to Boston University and many other Fantastic Colleges, Beautiful Parks, Copley Place, Prudential, the T, and Accessible to the Highway. Available 11/15/2018ContactCrew FitzpatrickApoyo en Espanol617-981-9659Crew@benjaminapartments.com","2018-11-09 12:29:24",2118,"No Link"
"53 Traveler St #756","Boston, MA 02118","$2,835",NA,NA,"575"," Small dogs, large dogs ","1 bed, 1.0 bath, 575 sqft, $2,835Live in modern and luxurious apartments with top of the line finishes and must see amenities. Choose from studio, one, and two bedroom options. Enjoy two rooftop terraces (including a pool) with panoramic views of the city. Immerse yourself in all the South End has to offer from bars and art galleries to shopping boutiques and restaurants. The MBTA Red Line, Orange Line and Silver Line are all less than half a mile away, which will get you anywhere you need to go. Sam Spears | Boston City Properties | sam.spears@bostoncityproperties.com | 774-291-6789","2018-11-09 12:29:36",2118,"No Link"
"52 Traveler St #917","Boston, MA 02118","$3,550","2","2","932"," Small dogs, large dogs ","2 bed, 2.0 bath, 932 sqft, $3,550Live in modern and luxurious apartments with top of the line finishes and must see amenities. Choose from studio, one, and two bedroom options. Enjoy two rooftop terraces (including a pool) with panoramic views of the city. Immerse yourself in all the South End has to offer from bars and art galleries to shopping boutiques and restaurants. The MBTA Red Line, Orange Line and Silver Line are all less than half a mile away, which will get you anywhere you need to go. Sam Spears | Boston City Properties | sam.spears@bostoncityproperties.com | 774-291-6789","2018-11-09 12:29:44",2118,"No Link"
"54 Traveler St #608","Boston, MA 02118","$2,840",NA,NA,"570"," Small dogs, large dogs ","1 bed, 1.0 bath, 570 sqft, $2,840Live in modern and luxurious apartments with top of the line finishes and must see amenities. Choose from studio, one, and two bedroom options. Enjoy two rooftop terraces (including a pool) with panoramic views of the city. Immerse yourself in all the South End has to offer from bars and art galleries to shopping boutiques and restaurants. The MBTA Red Line, Orange Line and Silver Line are all less than half a mile away, which will get you anywhere you need to go. Sam Spears | Boston City Properties | 774-291-6789 | sam.spears@bostoncityproperties.com","2018-11-09 12:29:52",2118,"No Link"
"36 Hanson St #2","Boston, MA 02118","$2,800",NA,"1.5","750"," No pets allowed ","1 bed, 1.5 bath, 750 sqft, $2,800Stylish, Open, Spacious Floor-through Duplex 1BR/1.5BA in Excellent Location! Quiet tree-lined street in heart of the South End just off of restaurant row! This unit is packed with features- large living room and separate dining area, exposed brick, beautiful hardwood floors throughout, nine windows, in-unit laundry, spacious bedroom, ensuite master bathroom plus a half-bath on the first floor! Owner will pay HALF FEE for lease starting prior to Dec 31st! Available Nov 1!","2018-11-09 12:30:02",2118,"No Link"
"52 Traveler St #832","Boston, MA 02118","$3,565","2","2","934"," Small dogs, large dogs ","2 bed, 2.0 bath, 934 sqft, $3,565Live in modern and luxurious apartments with top of the line finishes and must see amenities. Choose from studio, one, and two bedroom options. Enjoy two rooftop terraces (including a pool) with panoramic views of the city. Immerse yourself in all the South End has to offer from bars and art galleries to shopping boutiques and restaurants. The MBTA Red Line, Orange Line and Silver Line are all less than half a mile away, which will get you anywhere you need to go. Sam Spears | Boston City Properties | sam.spears@bostoncityproperties.com | 774-291-6789","2018-11-09 12:30:14",2118,"No Link"
"54 Traveler St #505","Boston, MA 02118","$2,845",NA,NA,"575"," Small dogs, large dogs ","1 bed, 1.0 bath, 575 sqft, $2,845Live in modern and luxurious apartments with top of the line finishes and must see amenities. Choose from studio, one, and two bedroom options. Enjoy two rooftop terraces (including a pool) with panoramic views of the city. Immerse yourself in all the South End has to offer from bars and art galleries to shopping boutiques and restaurants. The MBTA Red Line, Orange Line and Silver Line are all less than half a mile away, which will get you anywhere you need to go. Sam Spears | Boston City Properties | sam.spears@bostoncityproperties.com | 774-291-6789","2018-11-09 12:30:22",2118,"No Link"
"53 Traveler St #305","Boston, MA 02118","$2,845",NA,NA,"575"," Small dogs, large dogs ","1 bed, 1.0 bath, 575 sqft, $2,845Live in modern and luxurious apartments with top of the line finishes and must see amenities. Choose from studio, one, and two bedroom options. Enjoy two rooftop terraces (including a pool) with panoramic views of the city. Immerse yourself in all the South End has to offer from bars and art galleries to shopping boutiques and restaurants. The MBTA Red Line, Orange Line and Silver Line are all less than half a mile away, which will get you anywhere you need to go. Sam Spears | Boston City Properties | sam.spears@bostoncityproperties.com | 774-291-6789","2018-11-09 12:30:36",2118,"No Link"
"52 Traveler St #454","Boston, MA 02118","$3,552","2","2","932"," Small dogs, large dogs ","2 bed, 2.0 bath, 932 sqft, $3,552Live in modern and luxurious apartments with top of the line finishes and must see amenities. Choose from studio, one, and two bedroom options. Enjoy two rooftop terraces (including a pool) with panoramic views of the city. Immerse yourself in all the South End has to offer from bars and art galleries to shopping boutiques and restaurants. The MBTA Red Line, Orange Line and Silver Line are all less than half a mile away, which will get you anywhere you need to go. Sam Spears | Boston City Properties | sam.spears@bostoncityproperties.com | 774-291-6789","2018-11-09 12:30:46",2118,"No Link"
"53 Traveler St #716","Boston, MA 02118","$2,835",NA,NA,"580"," Small dogs, large dogs ","1 bed, 1.0 bath, 580 sqft, $2,835Live in modern and luxurious apartments with top of the line finishes and must see amenities. Choose from studio, one, and two bedroom options. Enjoy two rooftop terraces (including a pool) with panoramic views of the city. Immerse yourself in all the South End has to offer from bars and art galleries to shopping boutiques and restaurants. The MBTA Red Line, Orange Line and Silver Line are all less than half a mile away, which will get you anywhere you need to go. Sam Spears | Boston City Properties | sam.spears@bostoncityproperties.com | 774-291-6789","2018-11-09 12:30:56",2118,"No Link"
